No.1:Traction sensor V,1322,1952,1246,1685,2076,1693,0,0,0,0,0,0,Traction sensor F/M,1.56665,-0.786019,0.750985,2.67161,6.48061,0.0287475,9.42668e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.86,1853.64,2448.12,1756.59,1718.75,1918.64,Contact sensor F/M,1.65372,0.587314,2.28852,-1.16111,2.07973,0.810304,Robot TCP position,0.462195,0.317703,0.931174,-1.75807,1.1767,2.08799,Robot Joint position,89.9192,-90.6159,-89.2374,-15.6683,-45.444,-15.2913,Robot TCP Torque,-45.052,-34.2554,10.2277,-8.79424,-3.93572,25.1005,Robot Joint Torque,23.2683,21.8148,1.12421,-5.33007,-2.35506,1.35306,
No.2:Traction sensor V,1322,1951,1248,1686,2073,1693,0,0,0,0,0,0,Traction sensor F/M,1.58113,-0.727226,0.941833,2.72363,7.26247,0.0281114,9.42538e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.86,1853.33,2447.2,1755.37,1718.44,1918.95,Contact sensor F/M,1.86439,-0.0712167,2.14409,1.56016,2.85547,0.962845,Robot TCP position,0.462268,0.317767,0.931137,-1.75817,1.17653,2.08817,Robot Joint position,89.9178,-90.6179,-89.236,-15.6649,-45.4316,-15.2913,Robot TCP Torque,-46.394,-34.9426,10.3,-8.79665,-4.13735,24.3869,Robot Joint Torque,22.9036,22.249,0.792685,-4.95469,-2.81938,1.29548,
No.3:Traction sensor V,1321,1951,1252,1684,2071,1693,0,0,0,0,0,0,Traction sensor F/M,1.70408,-0.704148,1.27839,2.11775,8.24949,0.0290561,9.43122e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.86,1853.94,2448.73,1755.37,1717.53,1918.95,Contact sensor F/M,2.49057,-0.357764,2.39754,2.05039,5.15791,1.01537,Robot TCP position,0.462293,0.317817,0.93113,-1.75828,1.17652,2.08827,Robot Joint position,89.9192,-90.6179,-89.2367,-15.6662,-45.4254,-15.2919,Robot TCP Torque,-46.5205,-33.9628,10.7055,-8.64455,-3.98259,24.6946,Robot Joint Torque,23.0494,21.7424,1.06393,-5.04131,-2.23899,1.18033,
No.4:Traction sensor V,1322,1951,1256,1684,2070,1691,0,0,0,0,0,0,Traction sensor F/M,1.60186,-0.708423,1.65356,2.11059,8.07464,-0.413482,9.40958e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.25,1853.33,2447.81,1755.68,1718.14,1918.64,Contact sensor F/M,2.37826,0.147803,2.24097,0.77546,4.1542,0.85152,Robot TCP position,0.462275,0.317784,0.931131,-1.75824,1.17647,2.08828,Robot Joint position,89.9206,-90.6159,-89.2374,-15.6642,-45.4275,-15.2933,Robot TCP Torque,-45.8957,-34.5667,10.4416,-8.82698,-4.4332,24.6627,Robot Joint Torque,23.633,22.6109,1.03379,-4.95469,-2.20997,1.09396,
No.5:Traction sensor V,1323,1952,1257,1684,2072,1691,0,0,0,0,0,0,Traction sensor F/M,1.48077,-0.775621,1.75173,2.34481,7.11308,-0.426429,9.43223e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.86,1852.72,2448.12,1755.37,1718.14,1919.25,Contact sensor F/M,2.05866,0.249018,2.29371,1.00401,3.59588,1.30665,Robot TCP position,0.462289,0.317817,0.931127,-1.75827,1.17651,2.08833,Robot Joint position,89.9206,-90.6172,-89.2367,-15.6649,-45.4247,-15.2947,Robot TCP Torque,-45.3749,-32.8408,11.0227,-8.34838,-3.96301,23.9564,Robot Joint Torque,23.3412,21.9595,1.24477,-5.04131,-2.18095,1.06517,
No.6:Traction sensor V,1324,1953,1254,1684,2072,1692,0,0,0,0,0,0,Traction sensor F/M,1.37272,-0.833537,1.48469,2.57947,6.74516,-0.21951,9.40961e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.56,1853.33,2448.12,1756.29,1718.44,1919.56,Contact sensor F/M,2.01241,0.54855,2.2881,-0.705974,3.11053,1.57856,Robot TCP position,0.462286,0.317779,0.93114,-1.75824,1.17647,2.08826,Robot Joint position,89.9192,-90.6159,-89.2367,-15.6655,-45.4268,-15.2919,Robot TCP Torque,-45.9884,-34.6878,10.3876,-8.83567,-4.12237,24.9086,Robot Joint Torque,22.9036,21.8872,1.18449,-5.12794,-2.18095,1.18033,
No.7:Traction sensor V,1324,1955,1253,1685,2073,1691,0,0,0,0,0,0,Traction sensor F/M,1.35977,-0.952285,1.41051,3.27461,6.46323,-0.418107,9.43227e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.25,1854.25,2448.12,1756.59,1717.83,1919.56,Contact sensor F/M,2.59489,0.303443,2.28523,-0.702647,4.92904,1.61741,Robot TCP position,0.462278,0.317803,0.931135,-1.7583,1.17647,2.08832,Robot Joint position,89.922,-90.6152,-89.2381,-15.6655,-45.4254,-15.2933,Robot TCP Torque,-44.8983,-34.6249,10.9577,-8.8187,-4.24027,24.5682,Robot Joint Torque,22.9036,21.2358,1.09407,-5.04131,-2.12291,1.2379,
No.8:Traction sensor V,1324,1954,1245,1685,2077,1691,0,0,0,0,0,0,Traction sensor F/M,1.34453,-0.91,0.681792,3.11748,5.40082,-0.412943,9.40962e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.86,1852.72,2447.51,1755.98,1717.53,1919.25,Contact sensor F/M,2.47145,0.670001,2.18323,-0.568192,5.10438,1.45612,Robot TCP position,0.462283,0.317747,0.93115,-1.7582,1.17647,2.08825,Robot Joint position,89.9185,-90.6145,-89.2367,-15.6655,-45.4282,-15.2926,Robot TCP Torque,-45.541,-34.5762,10.8076,-8.73477,-3.96595,24.6358,Robot Joint Torque,22.8306,22.0319,1.18449,-5.09906,-2.03585,1.29548,
No.9:Traction sensor V,1324,1954,1245,1686,2078,1691,0,0,0,0,0,0,Traction sensor F/M,1.33522,-0.919561,0.691845,3.40627,5.09638,-0.409784,9.42688e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.86,1853.03,2447.51,1755.98,1718.75,1918.03,Contact sensor F/M,1.64849,0.486933,2.19002,-0.197486,2.07016,0.323477,Robot TCP position,0.462278,0.31781,0.931141,-1.7583,1.17653,2.08828,Robot Joint position,89.9213,-90.6159,-89.2381,-15.6676,-45.4261,-15.2926,Robot TCP Torque,-45.1232,-35.2013,10.7004,-8.91105,-4.02855,24.7628,Robot Joint Torque,22.7577,22.6833,1.03379,-5.09906,-2.06487,1.2379,
No.10:Traction sensor V,1324,1954,1247,1685,2079,1691,0,0,0,0,0,0,Traction sensor F/M,1.33204,-0.917923,0.862659,3.12646,4.82936,-0.417943,9.40973e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.56,1852.72,2448.43,1755.68,1718.14,1918.95,Contact sensor F/M,2.21137,0.45737,2.34146,0.245277,3.86154,1.13255,Robot TCP position,0.462298,0.317757,0.931148,-1.75819,1.17648,2.08825,Robot Joint position,89.9171,-90.6159,-89.2353,-15.6655,-45.4268,-15.2926,Robot TCP Torque,-44.6065,-33.4622,10.8601,-8.50837,-4.16562,24.1261,Robot Joint Torque,23.1953,22.4661,1.06393,-5.04131,-1.97781,1.12275,
No.11:Traction sensor V,1323,1953,1247,1683,2079,1691,0,0,0,0,0,0,Traction sensor F/M,1.44859,-0.846511,0.833962,2.3399,5.27973,-0.416487,9.43122e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.56,1853.64,2448.12,1756.9,1718.44,1919.56,Contact sensor F/M,2.01444,0.802321,2.28353,-1.94916,3.10841,1.62177,Robot TCP position,0.462278,0.317766,0.931156,-1.75824,1.17641,2.08829,Robot Joint position,89.9206,-90.6145,-89.2353,-15.6655,-45.4268,-15.2926,Robot TCP Torque,-44.9094,-33.3949,10.8579,-8.52397,-4.17831,24.1435,Robot Joint Torque,22.8306,21.8872,1.00366,-5.04131,-2.03585,1.2379,
